"Kycklinggryta m l”k tomat champinjoner paprika i lergryta;100;1,1;444;106;2,9;6,1;0,73;16;0,84;16;217"
"Kycklinghj„rta;100;0;614;147;0,3;9,3;0,4;3;6;12;64"
"Kycklingkorv fransk halal 15% fett;100;1;848;203;3,5;15,5;0,16;0;1,97;85;630"
"Kycklingkorv svensk 9% fett;100;1;650;155;6,5;9,1;0,1;32;1,01;44;678"
"Kycklingk”tt m skinn;100;0;713;170;0;11;1,5;0;1,2;9;57"
"Kycklingk”ttbullar 12% fett stekta frysta;100;0;937;224;13;12;0,2;0;1,6;83;700"
"Kycklinglever;100;0;482;115;0,7;3,8;0,4;34;7,3;7;67"
"Kycklinglever stekt;100;0;662;158;1;5,2;0,55;37;10,03;11;564"
"Kycklinglever stuvad;100;0,4;532;127;3,4;7,5;0,65;15;3,87;19;371"
"Kycklingl†r kycklingklubba m skinn;100;0;651;156;0;8,9;1,5;0;1,4;14;76"
"Kycklingl†rfil‚ u skinn;100;0;478;114;0;3,9;0,4;0;1,04;10;86"
"Kycklingmage;100;0;465;111;0;4,2;0,4;3;3,5;8;69"
"Kycklingpaj;100;0,8;560;134;7;6,4;0,26;7;0,56;33;281"
"Kycklingsallad ananas paprika vitl”ksdressing;100;0,8;314;75;2,4;5,2;0;6;0,27;21;147"
"Kycklingsallad m dressing;100;0,8;443;106;4,7;4;0,21;6;0,72;14;299"
"Kycklingsallad u dressing;100;0,9;352;84;3;2,7;0,19;16;0,76;23;221"
"Kycklingsoppa klar;100;1;168;40;1,8;0,8;0,1;3;0,42;15;175"
"Kycklingsoppa redd pulver tillagad m vatten mj”lk;100;1;214;51;5,1;2,4;0,1;0;0,13;35;474"
"Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen;100;1;167;40;5,8;1,3;0;0;0,05;8;408"
"Kycklingvinge m skinn;100;0;780;186;0;12,2;1,5;0;1,4;14;73"
"K†ldolmar r†a frysta u s†s;100;1,4;370;88;5,2;5;0,13;0;0,5;38;430"
"K†ldolmar stekta;100;1,7;528;126;8,6;6,6;0,45;6;0,92;58;639"
"K†ldolmar stekta frysta m s†s v„rmda;100;1,1;388;93;6,4;5,1;0,19;0;0,6;42;405"
"K†ldolmar stekta frysta u s†s;100;1,9;414;99;4,6;5,9;0,32;0;0,8;55;415"
"K†lpudding;100;1,1;373;89;6,1;4,2;0,16;9;0,75;55;298"
"K†lpudding vitk†l o k”ttf„rs;100;1,1;403;96;5,7;5;0,25;0;0,8;75;300"
"K†lrabbi;100;1,8;122;29;4,4;0,1;0;62;0,4;24;20"
"K†lrot;100;2,7;147;35;6,4;0,1;0;36;0,22;31;7"
"K”rsb„rssylt;100;1,2;757;181;42,6;0,3;0;5;0,1;10;30"
"K”ttbuljong konc l†g salt storhush†ll;100;0;1ÿ000;239;39;4,5;0;0;0,3;100;16ÿ200"
"K”ttbuljong konc storhush†ll;100;0;841;201;23,4;5;0,32;0;0,43;40;19ÿ525"
"K”ttbuljong konserv „tf;100;0;28;7;0;0,2;0;0;1,3;5;183"
"K”ttbuljong pulver t„rning;100;0;536;128;5;3;0;0;2,9;60;24ÿ000"
"K”ttbuljong t„rning „tf;100;0;6;1;0,1;0;0;0;0,03;5;252"
"K”ttbuljong „tf;100;0;35;8;1,2;0,2;0,01;0;0,1;4;225"
"K”ttbullar ca 15% fett stekta frysta;100;0,3;901;215;7,4;14,9;0,1;0;1,5;49;750"
"K”ttbullar grisf„rs stekta;100;0,4;1ÿ094;261;7,6;16,9;0,75;0;1,25;21;803"
"K”ttbullar n”tf„rs stekta;100;0,3;732;175;5,6;8,3;0,55;0;2,25;52;658"
"K”ttbullar r†a frysta;100;0,2;891;213;6,5;14,9;0,25;0;1,4;29;630"
"K”ttbullar stekta frysta m s†s;100;0,1;607;145;5,9;10;0,51;0;1;40;510"
"K”ttbullar stekta hemlagade;100;0,3;740;177;5,8;10;0,86;0;2,2;28;480"
"K”ttbullsgryta m l”k „pple banan;100;1,2;657;157;11,3;9,3;0,04;3;1,03;35;756"
"K”ttf„rs blandf„rs (50% n”t 50% gris) ;100;0;853;204;0;14,8;0,54;0;1,57;7;56"
"K”ttf„rs blandf„rs (70% n”t 30% gris) ;100;0;856;205;0;14,7;0,52;0;1,86;7;55"
"K”ttf„rs n”tf„rs 15% fett;100;0;861;206;0;14,5;0,5;0;2,3;7;54"
"K”ttf„rs n”tf„rs h”gst 10% fett;100;0;621;149;0;7,6;0,5;0;2,4;8;70"
"K”ttf„rsgulasch m gr„ddfil;100;0,7;592;141;4,1;9,9;0,21;2;1,2;32;376"
"K”ttf„rsgulasch u gr„ddfil;100;0,8;579;138;4;9,4;0,22;2;1,32;22;409"
"K”ttf„rsj„rpar stekta blandf„rs 70/30;100;0,3;937;224;5,5;14,3;0,58;1;1,88;55;661"
"K”ttf„rslimpa blandf„rs;100;0,3;824;197;6,4;11,6;0,51;0;1,78;33;615"
"K”ttf„rslimpa grisf„rs;100;0,3;821;196;6,2;12,5;0,54;0;0,89;36;577"
"K”ttf„rslimpa stekt fryst;100;0,3;883;211;9,1;13,5;0,67;0;1,5;29;780"
"K”ttf„rslimpa ugnsstekt hemlagad;100;0,3;593;142;4;7,7;0,67;0;1,5;27;455"
"K”ttf„rspaj;100;0,7;828;198;10,6;12,8;0,22;11;1,12;16;496"
"K”ttf„rspaj fryst v„rmd;100;1,2;1ÿ439;344;26,1;22,1;0,7;0;0,85;53;576"
"K”ttf„rsr”ra till tacobr”d;100;0,1;926;221;3,5;15,9;1,01;0;1,7;10;493"
"K”ttf„rssoppa;100;0,6;245;58;1,5;3,2;0,11;2;1,5;14;311"
"K”ttf„rss†s fryst el konserv;100;1,1;424;101;5,7;5,8;0,48;0;1;15;620"
"K”ttf„rss†s grisf„rs;100;1;590;141;3,3;10,2;0,27;3;0,69;20;469"
"K”ttf„rss†s hemlagad i gjutj„rnsstekpanna;100;1,1;419;100;4,7;5,1;0,48;0;5,6;16;360"
"K”ttf„rss†s o spaghetti;100;1,1;474;113;15,7;2,3;0,09;2;0,86;17;320"
"K”ttf„rss†s p† n”tf„rs;100;1,1;394;94;3,8;4,6;0,2;4;1,32;22;482"
"K”ttf„rss†s till moussaka;100;1,3;526;126;2,7;7,8;0,54;5;1,55;25;455"
"K”ttf„rss†s „lgf„rs;100;1,2;364;87;3,4;3,4;0;4;1,66;22;449"
"K”ttf„rs†s blandf„rs 70_30;100;1,1;453;108;3,6;6,3;0,22;4;1,13;22;478"
"K”ttkorv ca 21% fett kokt;100;0;981;235;4;20,5;0,2;0;1;9;720"
"K”ttkorv ca 23% fett r†;100;0;1ÿ057;253;5,1;22,5;0,2;0;0,8;27;720"
"K”ttsoppa n”tk”tt;100;0,6;244;58;1,5;3,3;0,14;2;1,62;14;311"
"K”ttsoppa n”tk”tt konserv tillagad m vatten;100;1,4;66;16;1;0,4;0;0;0,27;15;431"
"Lake;100;0;314;75;0;0,5;4,9;0;0,27;14;74"
"Lakritskonfekt;100;0;1ÿ582;378;86,1;3,2;0;0;6,3;73;75"
"Lammbog lammbringa;100;0;923;221;0;17,1;0,4;0;1,7;13;66"
"Lammbr„ss;100;0;549;131;0;7,8;0,4;18;1,7;8;75"
"Lammfrikass‚;100;0,1;686;164;1,9;10,3;0,34;0;2,06;19;296"
"Lammf„rs 12% fett;100;0;759;181;0;12,1;0,4;0;1,6;15;66"
"Lammf„rsbiffar stekta;100;0,4;1ÿ000;239;7,5;13,8;0,58;0;2,02;30;1ÿ103"
"Lammhj„rta;100;0;498;119;0;5,6;0,4;7;3,6;7;140"
"Lammkotlett;100;0;759;181;0;12,1;0,4;0;1,6;15;66"
"Lammkotlett fett bortskuret;100;0;433;103;0;2,5;0,4;0;1,6;15;66"
"Lammkotlett stekt;100;0;996;238;0;15,9;0,52;0;2,1;20;191"
"Lammk”ttgryta l”k k†lrot i lergryta;100;0,7;688;165;2;11,9;0,28;5;1,35;28;520"
"Lammk”ttgryta l”k tomat;100;1,9;693;166;3,9;9,7;0,35;3;1,65;28;343"
"Lammlever;100;0;625;149;3,2;5,3;0,5;33;4,9;5;76"
"Lamml„gg;100;0;572;137;0;4,2;0,4;0;1,5;20;66"
"Lammnjure;100;0;401;96;0;3,4;0,4;15;4,3;15;190"
"Lammrygg lammhals;100;0;740;177;0;11,9;0,4;0;1,5;18;66"
"Lammrygg lammhals kokt;100;0;887;212;0;14,3;0,48;0;1,8;22;269"
"Lammstek;100;0;675;161;0;7,2;0,49;0;2,19;14;161"
"Lammstek r†;100;0;555;133;0;5,9;0,4;0;1,8;11;66"
"Lammtunga;100;0;800;191;0;14,6;0,4;7;2,2;6;97"
"Lantpat‚;100;1,4;1ÿ683;402;4,7;37,5;0,62;51;5,91;10;766"
"Lapskojs;100;0,8;534;128;8,7;6,3;0,41;3;1,62;6;603"
"Lasagne;100;0,5;491;117;14,4;4,1;0,24;0;1,9;27;355"
"Lasagne portionsbit, Billys;100;2;519;124;13,2;5,1;0,1;3;0,48;57;363"
"Lasagne vegetarisk;100;1,8;890;213;34,4;3,6;0,02;4;0,75;125;200"
"Lax;100;0;757;181;0;12;12,5;0;0,8;20;57"
"Lax kokt;100;0;1ÿ002;240;0;15,9;16,55;0;1,06;27;242"
"Lax konserv;100;0;652;156;0;8,2;12,5;0;1,4;93;570"
"Lax odlad norsk fjordlax;100;0;1ÿ046;250;0;19,5;11,3;0;0,2;5;32"
"Lax rimmad;100;0;619;148;0;8,1;13;0;0,3;19;1ÿ760"
"Lax sida kallr”kt;100;0;880;210;0;13,4;9,7;0;0,42;15;1ÿ600"
"Lax stekt;100;0;939;225;0;14,9;15,52;0;1;26;346"
"Lax urtagen varmr”kt;100;0;706;169;0;8,7;8,8;0;0,32;16;413"
"Laxmousse;100;0,1;1ÿ132;270;1;22,2;10,48;1;0,73;45;371"
"Laxpastej l„ttr”kt;100;0;1ÿ484;355;10;30;1,5;0;1;43;2ÿ000"
"Laxpat‚;100;1,8;924;221;0,9;18,1;3,8;0;0,46;34;516"
"Laxpudding;100;0,8;476;114;9,5;4,7;3,38;3;0,64;49;455"
"Lever ren;100;0;542;129;1,8;3,7;0,13;33;8,8;20;76"
"Leverbiff mald lever r† fryst;100;0,6;881;211;7;14,5;0,47;0;8,6;4;375"
"Leverbiff mald lever stekt hemlagad;100;0,7;611;146;8,9;6,4;0,47;10;9,6;4;415"
"Leverbiff mald stekt fryst;100;0,7;935;223;8,1;14,4;0,47;0;4,6;31;730"
"Levergryta m gr”nsaker fryst;100;1,3;430;103;7;4,4;0,35;11;3,8;22;408"
"Leverpalt;100;2,3;941;225;22,8;9,9;0,3;0;3,8;16;390"
"Leverpastej bredbar 3-3,5% fett;100;2,7;554;132;12,9;3,6;0,1;0;6,6;59;890"
"Leverpastej bredbar ca 10% fett;100;0;767;183;13,5;9;0,1;0;5,5;27;600"
"Leverpastej bredbar ca 24% fett;100;0;1ÿ193;285;7;23,5;0,6;0;7,7;27;625"
"Leverpastej skivbar 14% fett;100;0;889;212;9,8;14;0,1;0;8;28;600"
"Leverpastej skivbar 26% fett;100;0;1ÿ248;298;5;25,5;0,6;0;8;22;880"
"Leverstuvning fryst;100;0,3;563;135;6,7;6;0,51;9;3,4;48;450"
"Leverstuvning hemlagad;100;0,3;586;140;6,6;7,5;0,51;12;2,4;40;415"
"Lightl„sk;100;0;3;1;0,2;0;0;0;0,5;8;7"
"Lik”r Kaptenl”jtnant 38 vol. %;100;0;1ÿ344;321;27;0;0;0;0;0;0"
"Lik”r mindre s”t 24 vol. %;100;0;971;232;24,7;0;0;0;0;0;0"
"Lik”r s”t 24 vol. %;100;0;1ÿ112;266;33;0;0;0;0;0;0"
"Lime;100;0,5;198;47;10,3;0,2;0;29;0,6;33;2"
"Limejuice f„rskpressad;100;0,1;168;40;9,2;0,1;0;29;0;9;1"
"Limejuice konc konserv;100;0,1;117;28;6,2;0,2;0;6;0,2;12;16"
"Linfr”n torkade;100;34,8;1ÿ842;440;0;31;0;0;8,2;198;60"
"Linfr”olja;100;0;3ÿ700;884;0;100;0;0;0;0;0"
"Lingon;100;2,5;237;57;11;0,5;0;4;0,4;16;1"
"Lingondricka berik drickf;100;0;119;28;7;0;0;15;0;1;5"
"Lingonsylt;100;1,2;672;161;38,3;0,2;0;1;0,3;14;20"
"Lingonsylt os”tad;100;1,2;181;43;8,8;0,4;0;0;0,3;37;1"
"Linser torkade;100;11,5;1ÿ362;325;48,5;1;0;0;6,8;79;30"
"Linser torkade kokta u salt;100;3,7;439;105;15,6;0,3;0;0;2,1;25;12"
"Linsgroddar;100;3;524;125;19,1;0,6;0;17;3,2;25;11"
"Linssoppa;100;1,6;187;45;5,7;0,9;0;2;0,75;19;209"
"Ljus sirap;100;0;1ÿ353;323;79,6;0;0;0;0,3;10;450"
"Ljus stuvning;100;0,2;589;141;10,3;9,5;0,03;2;0,17;88;221"
"Ljus stuvning l„ttmj”lk;100;0,2;314;75;8,3;3,1;0,27;2;0,13;87;386"
"Ljus s†s buljong;100;0,1;344;82;3,5;7,3;0,03;2;0,14;10;265"
"Lutfisk fryst;100;0;118;28;0;0,3;0,36;0;0,2;105;35"
"Lutfisk kokt hemlagad;100;0;210;50;0;0,4;1;0;0,2;210;330"
"L†ngfil 3% fett;100;0;251;60;4,8;3;0,02;0;0,04;116;41"
"L„gg n”t;100;0;452;108;0;2,8;0,6;0;2,7;11;66"
"L„sk m kolsyra;100;0;151;36;8,9;0;0;0;0,1;2;15"
"L„tt crŠme fraiche 15% fett;100;0;678;162;4,3;15;0,1;0;0,05;99;35"
"L„ttfil 0,5% fett berik;100;0;164;39;5;0,5;0,38;0;0,04;119;42"
"L„ttglass ca 5% fett;100;0;698;167;26,6;4,7;0,03;0;0,1;134;58"
"L„ttkaviar Kalles;100;0;1ÿ128;270;23;15,8;1,38;33;0,51;11;4ÿ210"
"L„ttkorv fett 7% M† gott;100;1,5;547;131;6;7;0;21;0,87;7;600"
"L„ttmajonn„s 32,5% fett;100;0;1ÿ367;327;8,5;32,5;0;0;0,1;14;500"
"L„ttmargarin Becel fett 35% berikad ;100;0;1ÿ324;316;0;35;10;0;0;0;500"
"L„ttmargarin Becel Olive fett 35% ;100;0;1ÿ324;316;0;35;10;0;0;0;400"
"L„ttmargarin Becel pro.activ fett 35% ;100;0;1ÿ339;320;2,5;35;7,5;0;0;0;200"
"L„ttmargarin L„tt & lagom fett 40% berikad ;100;0;1ÿ625;388;1;40;7,5;0;0,1;60;700"
"L„ttmargarin L„tt & lagom oliv fett 40% berikad ;100;0;1ÿ625;388;1;40;7,5;0;0,1;60;750"
"L„ttmargarin L„tt & lagom omega 3 fett 40% berikad ;100;0;1ÿ548;370;0,5;40;7,5;0;0;30;600"
"L„ttmargarin L„tta fett 40% berikad ;100;0;1ÿ540;368;3;40;10;0;0;0;600"
"L„ttmargarin L„tta Yoghurt fett 28% ;100;0;1ÿ164;278;4,5;28;10;0;0;0;400"
"L„ttmargarin Milda sm”rg†s l„tt fett 40% berikad ;100;0;1ÿ599;382;6,5;40;10;0;0;0;500"
"L„ttmargarin Mini L„tta fett 28% berikad ;100;0;1ÿ189;284;6;28;10;0;0;0;600"
"L„ttmj”lk 0,5% fett berik med A- och D-vitamin;100;0;164;39;5;0,5;0,38;0;0,04;119;42"
"L„ttmj”lk 0,5% fett berik med D-vitamin;100;0;163;39;5;0,5;0,38;0;0,04;120;42"
"L„ttyoghurt naturell 0,5% fett berik;100;0;178;43;5,5;0,5;0,38;0;0,04;130;46"
"L„tt”l 2,3 vol. %;100;0;120;29;3,8;0;0;0;0;6;3"
"L”jrom saltad;100;0;527;126;1,5;2,3;7;14;1,1;28;170"
"L”k gul fryst;100;3;119;29;4,1;0;0;10;0,5;35;10"
"L”k gul r”d;100;1,2;136;32;6;0,1;0;6;0,4;27;3"
"L”ksoppa fransk pulver tillagad m vatten;100;0,2;105;25;5,2;0,2;0;0;0,13;10;353"
"L”ksoppa klar konserv tillagad;100;0,5;138;33;2;2,2;0;0;0,2;14;440"
"L”ksoppa pulver tillagad;100;0,2;74;18;2,8;0,4;0;0;0,1;5;444"
"L”ks†s;100;0,5;333;80;6,1;5,1;0,01;4;0,22;52;129"
"L”ks†s med gr„dde;100;0,5;864;206;7;18,8;0,1;1;0,22;76;532"
"Madeira 18 vol. %;100;0;540;129;7,9;0;0;0;0,6;8;4"
"Majonn„s 80% fett;100;0;3ÿ003;718;1,5;80;0;0;0,2;11;350"
"Majonn„s 90% fett;100;0;3ÿ358;803;0,6;89,9;0,27;0;0,43;12;133"
"Majrova;100;1,9;147;35;6;0,3;0;16;0,3;35;17"
"Majsgryn polenta kokt;100;1,3;380;91;19;0,3;0;0;0,3;7;516"
"Majskolv;100;2,9;524;125;22,1;1,6;0;7;0,51;3;0"
"Majskolv fryst;100;1,8;466;111;21,5;0,8;0;7;0,7;4;5"
"Majskolv kokt;100;3,7;417;100;17,3;1;0;9;0,6;3;255"
"Majskorn frysta;100;1,8;416;100;18,9;0,8;0;5;0,4;3;3"
"Majskorn konserv u lag;100;1,8;429;103;20,2;0,6;0;5;0,6;3;310"
"Majsmj”l gult u groddar el polenta;100;5;1ÿ461;349;73,2;1,2;0;0;1,1;6;1"
"Majsolja;100;0;3ÿ700;884;0;100;0;0;1,3;15;1"
"Majsst„rkelse;100;1,7;1ÿ479;354;85,9;0;0;0;0,3;10;3"
"Makaroner/spaghetti glutenfri kokt;100;1,3;718;172;36,8;0,6;0;0;0,96;23;138"
"Makaroner/spaghetti glutenfri okokt Semper;100;2,8;1ÿ514;362;77,6;1,3;0;0;2,01;47;7"
"Makaronil†da vegetarisk;100;1;487;116;13,2;4;0,17;1;0,61;99;268"
"Makaronipudding m skinka falukorv „ggstanning;100;0,3;591;141;11,5;6,6;0,25;0;0,66;99;531"
"Makrill;100;0;925;221;0;15,1;12,8;0;0,65;8;36"
"Makrill kokt;100;0;1ÿ011;242;0;16,5;13,99;0;0,71;10;255"
"Makrill konserv;100;0;1ÿ357;324;0;28;2,8;0;1,1;15;260"
"Makrill opanerad stekt;100;0;1ÿ016;243;0;16,6;14,07;0;0,72;10;474"
"Makrill panerad stekt;100;0,3;1ÿ173;280;5,1;19,4;12,82;0;0,74;12;468"
"Makrill urtagen varmr”kt;100;0;1ÿ236;296;0;24,5;3,5;0;1,13;23;570"
"Makrillfil‚ konserv i tomats†s;100;0,2;828;198;0,5;15,5;2,4;0;1,1;20;248"
"Makrillfil‚ varmr”kt;100;0;1ÿ367;327;0;27,7;6,3;0;1,46;23;803"
"Mandarin konserv m l„tts”t lag;100;1,7;272;65;14,6;0,1;0;20;0,4;7;6"
"Mandelbiskvier;100;3,6;2ÿ012;481;53,3;23,8;0;0;1,97;62;54"
"Mandelkubb;100;1,7;1ÿ661;397;61,3;13,6;1,25;0;0,76;34;234"
"Mandelmassa;100;3,5;1ÿ923;460;51,5;23;0;0;1,9;59;33"
"Mango;100;1,7;288;69;15;0,3;0;28;0,1;10;2"
"Mango konserv m medels”t lag;100;1;413;99;23,3;0,1;0;10;0,1;10;3"
"Mangold;100;0,8;89;21;2,6;0,2;0;30;1,8;51;215"
"Mannagryn;100;2,8;1ÿ468;351;72,1;1,3;0;0;2;25;1"
"Mannagrynsgr”t;100;0,2;354;85;10,4;2,9;0,02;0;0,2;110;130"
"Mannagrynskaka el mannagrynspudding;100;0,7;467;112;13,5;3,8;0,17;1;0,52;113;138"
"Mannagrynsv„lling;100;0,1;334;80;8,4;3,2;0,02;0;0,14;124;148"
"Margarin Milda mat- och bakmargarin fett 80% berikad ;100;0;2ÿ967;709;0,3;80;10;0;0;0;600"
"Margarin Milda Mj”lkfritt fett 70% berikad ;100;0;2ÿ590;619;0;70;10;0;0;0;500"
"Margarinost fett 16%;100;0;1ÿ136;272;2;16;0;0;0,2;900;500"
"Margarinost fett 30%;100;0;1ÿ544;369;1,5;30;0;0;0,2;700;500"
"Marmelad aprikos bj”rnb„r jordgubbar;100;0,7;995;238;57,7;0,1;0;10;0,5;18;50"
"Marmeladkonfekt;100;0;1ÿ404;336;82,6;0;0;0;0,3;9;64"
"Marulk;100;0;272;65;0;0,1;1;0;0,03;5;82"
"Mar„ng;100;0;1ÿ652;395;95,3;0;0;0;0;33;63"
"Mar„nger m choklad;100;0;1ÿ629;389;91;0,7;0;0;0,89;5;159"
"Mar„ngsviss hovdessert;100;3,5;1ÿ459;349;27,4;23,8;0,12;0;1,45;69;59"
"Matjessill konserv;100;0;1ÿ314;314;12,1;22,6;5;0;1,3;43;2ÿ500"
"Matlagningsgr„dde 15% fett;100;0;678;162;4,3;15;0,1;0;0,05;101;36"
"Matlagningsgr„dde 5% fett Laga l„tt;100;0;355;85;5,8;5,4;0,1;0;0,06;79;34"
"Matlagningsyoghurt 8% fett;100;0;430;103;4,7;8;0,06;0;0,04;110;38"
"Matmuffins grov m getost f†rost broccoli spenat soltorkade tomater;100;3,5;1ÿ222;292;26;16;0,2;0;1,59;214;724"
"Matolja berik;100;0;3ÿ700;884;0;100;7,5;0;0;0;0"
"Mazariner m”rdegsbotten mazarinfyllning glasyr;100;2,1;1ÿ826;436;55;20,6;1,71;0;0,88;39;157"
"Medelhavssallad skaldjur tonfisk majonn„sdressing sallad;100;0,8;527;126;2,5;9,5;0,2;0;0,25;37;361"
"Medvurst ca 23% fett kokt;100;0;1ÿ071;256;4,1;22,5;0,2;0;1,5;8;770"
"Mellanfil 1,5% fett berik;100;0;199;48;5;1,5;0,38;0;0,04;117;41"
"Mellangr„dde 27% fett;100;0;1ÿ105;264;3,7;27;0,19;0;0,06;87;31"
"Mellanmj”lk 1,5% fett berik med A- och D-vitamin;100;0;199;48;5;1,5;0,38;0;0,04;117;41"
"Mellanmj”lk 1,5% fett berik med D-vitamin;100;0;198;47;5;1,5;0,38;0;0,04;120;41"
"Mesost 17% fett berik fj„llbrynt;100;0;1ÿ615;386;49,5;17;0,12;0;5;280;590"
"Mesost ca 30% fett berik;100;0;1ÿ923;460;39;29;0,1;0;0,3;350;290"
"Mesost L„tt 9% fett berik;100;0;1ÿ438;344;56;9;0,06;0;5;300;540"
"Messm”r 2% fett berik;100;0;1ÿ026;245;49;2;0,01;0;5;280;570"
"Messm”r 5% fett berik;100;0;1ÿ086;260;46;5;0,04;0;5;280;445"
"Milda Fraiche 24% fett;100;0;1ÿ027;245;5,8;24;0,1;0;0,07;78;105"
"Milda kaffe 10% fett;100;0;492;118;4,4;9,9;0,21;0;0;101;75"
"Milda mat 15% fett;100;0;650;155;3;15,3;0,1;0;0;31;99"
"Milda Minimat 7% fett;100;0;373;89;5,4;7,1;0,1;0;0;41;17"
"Milda Vaniljvisp 12% fett;100;0;846;202;19,1;12,1;0,1;0;0;159;50"
"Milda Visp 20% fett;100;0;861;206;5;19,7;0,13;0;0;99;32"
"Milko greve 13% fett sm„ltost;100;0;781;187;3,4;13;0,13;0;0,16;429;699"
"Milkshake choklad jordgubb;100;0;353;84;10,9;3,6;0,02;0;0,1;73;45"
"Mimosasallad;100;1,8;653;156;9;12;0,15;12;0,57;31;44"
"Mineralsalt;100;0;0;0;0;0;0;0;0,9;43;25ÿ700"
"Mineralvatten;100;0;0;0;0;0;0;0;0;2;16"
"Mineralvatten m tillsatt kalium;100;0;0;0;0;0;0;0;0;2;17"
"Minestronesoppa;100;1;165;39;5,6;0,6;0,05;3;0,31;15;245"
"Mini Fraiche 5% fett;100;0;353;84;5,7;5,2;0,1;0;0;114;43"
"Minimj”lk < 0,1% fett berik;100;0;149;36;5;0,1;0,38;0;0,04;119;42"
"Miso fermenterad sojab”nspasta;100;2,5;726;173;21;4,6;0;0;1,7;68;2ÿ950"
"Mjuk chokladkaka;100;2,3;1ÿ478;353;40,4;18,2;0,18;0;1,06;149;249"
"Mjuk kaka sockerkaka mjuk pepparkaka;100;1,8;1ÿ637;391;54,7;15,9;0,16;0;0,72;26;369"
"Mjuk kokos ”verdragen m tjockt lager mj”lkchoklad Bounty;100;4,2;2ÿ000;478;56,1;25,7;0,63;0;1,6;79;82"
"Mjuk kola och mjuk chokladmar„ng ”verdragen m mj”lkchoklad Japp Mars;100;2,2;1ÿ862;445;69,3;16,2;0,1;0;1,31;84;103"
"Mjuk n”tkaka;100;2,6;1ÿ859;444;33,2;30;0,46;0;2,16;217;171"
"Mjuk pepparkaka;100;0,7;1ÿ419;339;46,8;14,3;0,21;0;2,58;171;218"
"Mjukglass vanilj;100;0;646;154;19,7;7;0,1;0;0,15;119;76"
"Mjukost sm„ltost 10% fett;100;0;670;160;0,3;10,1;0,07;0;0,3;450;1ÿ280"
"Mjukost sm„ltost 20% fett;100;0;1ÿ059;253;0,1;20,8;0,14;0;0,2;630;1ÿ000"
"Mjukost sm„ltost 4% fett;100;0;488;117;2;4;0,02;0;0,3;513;1ÿ000"
"Mjukost sm„ltost 8% fett;100;0;612;146;0,5;8;0,05;0;0,3;510;860"
"Mjukost sm„ltost ca 16% fett;100;0;871;208;1,5;15,5;0,1;0;0,2;570;930"
"Mjukost sm„ltost ca 22% fett La vache qui rit;100;0;1ÿ144;273;8,2;22,4;0,12;0;0,13;291;884"
"Mj”lblandning grov vete r†g vitberik;100;9;1ÿ409;337;63,2;2,5;0;0;3;34;3"
"Mj”lblandning r†gsikt m vetemj”l vitberik;100;5,1;1ÿ453;347;68,4;2,5;0;0;1;29;3"
"Mj”lblandning vete r†g korn havre vitberik;100;6;1ÿ433;342;66;2,5;0;0;3;30;5"
"Mj”lk 3% fett;100;0;251;60;4,8;3;0,02;0;0,04;116;41"
"Mj”lk m vispgr„dde (80% + 20%) ca 10% fett;100;0;515;123;4,5;10,4;0,07;0;0,05;107;38"
"Mj”lkchoklad fylld m mandelkrokant Daim;100;1,8;2ÿ257;539;60,1;31,1;0,1;0;1,01;57;321"
"Mj”lkchoklad m hackade hasseln”tter Schweizern”t;100;1,7;2ÿ282;545;55,6;31,8;0,1;0;2,14;194;56"
"Mj”lkchoklad m mjuk kolafyllning Plopp Center;100;0;2ÿ077;497;62,9;24,3;0,1;0;1,4;184;211"
"Mj”lkchoklad, genomsnittsv„rde;100;0;2ÿ358;564;52,9;35,2;0,29;0;2,33;267;93"
"Mj”lkdryck berik jordgubb 1,5% fett;100;0;209;50;5,2;1,7;0,43;1;0,15;74;29"
"Mj”lkpulver 1% fett;100;0;1ÿ527;365;52;0,8;0,01;0;0,32;1ÿ257;535"
"Mj”lks†s till moussaka;100;0,2;459;110;8,5;5,3;0,4;0;0,63;111;448"
"Molinogr”t grahamsmj”l torkad frukt linfr”;100;5,5;471;113;18,3;1,8;0;0;1,33;32;5"
"Morot;100;2,4;186;45;8,7;0,2;0;6;0,43;22;19"
"Morots- o „rtsoppa;100;1,5;166;40;5;1,2;0,1;7;0,37;18;237"
"Morotsjuice;100;1;142;34;6,3;0,4;0;4;0,6;19;39"
"Morotssoppa;100;1;184;44;4,6;2,2;0,13;3;0,3;20;468"
"Morotssoppa snabb;100;2,1;253;61;9,4;1,3;0,01;1;0,41;63;550"
"Mor”tter kokta;100;3;230;55;10,8;0,3;0;3;0,54;29;392"
"Mor”tter konserv m lag;100;1,4;95;23;3,9;0,2;0;3;0,6;25;240"
"Mor”tter konserv u lag;100;1,5;98;23;4;0,2;0;3;0,6;25;240"
"Mor”tter stuvade;100;1,6;319;76;9,4;3,2;0,01;3;0,37;48;426"
"Moussaka;100;1,9;479;115;5,3;6,2;0,39;2;1,27;68;361"
"Mums-mums;100;0;1ÿ656;396;59,6;15;0;0;1,4;81;146"
"Mungb”nor torkade;100;16;1ÿ341;320;44,5;1,3;0;0;7,7;118;6"
"Mungb”nor torkade kokta u salt;100;5,1;408;97;13,7;0,4;0;1;1,4;27;2"
"Mungb”nsgroddar;100;3;144;35;3,2;0,4;0;13;0,9;13;6"
